waveAng,fluxmaggies
3696.3517999999995,6.831944622005545e-09
3697.252,6.73386412794409e-09
3698.1523,6.713832004922605e-09
3699.0525,6.938071605212672e-09
3699.9526,7.2855945734366345e-09
3700.853,7.476452480675865e-09
3701.7531,7.415959892371207e-09
3702.6535,7.211253097421054e-09
3703.5536,6.90901966593785e-09
3704.4538,6.545000098543232e-09
3705.3541,6.27748893501342e-09
3706.2543000000005,6.235356494161662e-09
3707.1547,6.412721365370028e-09
3708.0548,6.649367940189671e-09
3708.9549000000006,6.748876196004264e-09
3709.8553000000006,6.701850735791072e-09
3710.7554,6.644322109530324e-09
3711.6558,6.6216427829642765e-09
3712.5559999999996,6.634850069523089e-09
3713.4561000000003,6.831349342196611e-09
3714.3565000000003,7.232420783809589e-09
3715.2565999999997,7.550350799064496e-09
3716.1569999999997,7.637896489411533e-09
3717.0571000000004,7.67916197597628e-09
3717.9573,7.730088242180928e-09
3718.8576,7.570564787790269e-09
3719.7577999999994,7.1182579112957e-09
3720.6581999999994,6.598369209250518e-09
3721.5583,6.287930026826971e-09
3722.4584,6.496548423518722e-09
3723.3587999999995,7.804586990610352e-09
3724.2588999999994,1.0851380843394581e-08
3725.1593000000003,1.5717318410309145e-08
3726.0595,2.1530586640143138e-08
3726.9596,2.6676026235093434e-08
3727.86,3.013831477122076e-08
3728.7601,3.212603489682558e-08
3729.6605,3.2340859172471455e-08
3730.5606,2.9422103698885356e-08
3731.4608,2.3378292540077048e-08
3732.3611,1.6470890627021927e-08
3733.2613,1.0992989073834267e-08
3734.1617,7.676579325784933e-09
3735.0618,6.14659736198969e-09
3735.9619,5.7753038973923385e-09
3736.8623,5.967241082217403e-09
3737.7624,6.3399248440284285e-09
3738.6628,6.848742575720631e-09
3739.5630000000006,7.4305785708044636e-09
3740.4631000000004,7.919760749349331e-09
3741.3635,8.233547017899643e-09
3742.2635999999998,8.30134105377478e-09
3743.1640000000007,8.128786241141058e-09
3744.0641000000005,7.876071422468737e-09
3744.9643,7.687896247168713e-09
3745.8646,7.470990526888495e-09
3746.7647999999995,7.1803635524056915e-09
3747.6652000000004,6.934450753226049e-09
3748.5653,6.596438470285685e-09
3749.4653999999996,6.090261714748654e-09
3750.3657999999996,5.755132717734794e-09
3751.2659000000003,5.912414013001707e-09
3752.1663000000003,6.466385934047408e-09
3753.0665,7.077783192263024e-09
3753.9666,7.584778944416701e-09
3754.867,8.068837145944786e-09
3755.7671,8.533854253055697e-09
3756.6675,8.777651176667598e-09
3757.5675999999994,8.595061530551343e-09
3758.4678,8.131161994473903e-09
3759.3681,7.845240133844965e-09
3760.2683,7.946310900968126e-09
3761.1687,8.202356494113563e-09
3762.0688,8.360774580076637e-09
3762.9689,8.424688467542446e-09
3763.8693,8.37794172981527e-09
3764.7694,8.281747479062633e-09
3765.6698,8.264781860013553e-09
3766.5700000000006,8.132376020919507e-09
3767.4701000000005,7.748284359339403e-09
3768.3705,7.3772277740262255e-09
3769.2706,7.179157161051646e-09
3770.171,6.947552578754847e-09
3771.0711000000006,6.652966163091601e-09
3771.9713,6.672201945399363e-09
3772.8716,7.1223031030436605e-09
3773.7717999999995,7.667235832763052e-09
3774.6722000000004,8.022827374636409e-09
3775.5723000000003,8.23385515677311e-09
3776.4723999999997,8.45835688249708e-09
3777.3727999999996,8.748866825008641e-09
3778.2729000000004,9.016864318073372e-09
3779.1733000000004,9.215973037686437e-09
3780.0735,9.47464510207449e-09
3780.9735999999994,9.784411437894862e-09
3781.8739999999993,9.945965069516268e-09
3782.7741,9.94620847036145e-09
3783.6745,9.969139747018691e-09
3784.5745999999995,1.0104276949954262e-08
